label,x,y,width,height,filename,resX,resY
Large Bright Trough,1741,1845,66,82,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,104,240,22,21,WSe2-SL445_211118_-1.4V_100x100_Z_031.jpg,1024,1024
Small Bright Trough,445,42,67,114,WSe2-SL445_211118_-1.4V_5x5_Z_021.jpg,512,512
Small Dim Trough,360,710,67,81,WSe2-SL445_211119_-1.4V_100x100_Z_036.jpg,1024,1024
Small Bright Trough,788,687,67,59,WSe2-SL445_211119_-1.4V_50x50_Z_039.jpg,1024,1024
Small Bright Trough,233,292,67,56,WSe2-SL445_211119_-1.4V_50x50_Z_039.jpg,1024,1024
Small Bright Trough,65,863,67,41,WSe2-SL445_211119_-1.4V_50x50_Z_039.jpg,1024,1024
Small Bright Trough,177,818,67,56,WSe2-SL445_211119_-1.4V_50x50_Z_039.jpg,1024,1024
Small Bright Trough,750,259,67,60,WSe2-SL445_211119_-1.4V_50x50_Z_040.jpg,1024,1024
Small Bright Trough,174,321,67,61,WSe2-SL445_211119_-1.4V_50x50_Z_057.jpg,1024,1024
Small Bright Trough,242,950,67,74,WSe2-SL445_211119_-1.4V_50x50_Z_058.jpg,1024,1024
Small Dim Trough,270,38,67,61,WSe2-SL445_211119_-1.4V_50x50_Z_058.jpg,1024,1024
Small Bright Trough,864,841,67,63,WSe2-SL445_211119_-1.4V_50x50_Z_059.jpg,1024,1024
Small Dim Trough,604,384,67,51,WSe2-SL445_211119_-1.4V_50x50_Z_060.jpg,1024,1024
Small Bright Trough,424,416,67,70,WSe2-SL445_211119_-1.4V_50x50_Z_061.jpg,1024,1024
Small Bright Trough,184,933,67,56,WSe2-SL445_211119_-1.4V_50x50_Z_061.jpg,1024,1024
Small Bright Trough,266,891,67,61,WSe2-SL445_211119_-1.4V_50x50_Z_064.jpg,1024,1024
Small Bright Trough,876,485,67,61,WSe2-SL445_211119_-1.4V_50x50_Z_064.jpg,1024,1024
Small Bright Trough,640,804,67,68,WSe2-SL445_211119_-1.4V_50x50_Z_066.jpg,1024,1024
Small Dim Trough,19,710,67,67,WSe2-SL445_211119_-1.4V_50x50_Z_066.jpg,1024,1024
Small Bright Peak,728,829,67,68,WSe2-SL445_211119_-1.4V_50x50_Z_067.jpg,1024,1024
Small Dim Peak,115,664,67,65,WSe2-SL445_211119_-1.4V_50x50_Z_068.jpg,1024,1024
Small Bright Trough,248,485,67,47,WSe2-SL445_211119_-1.4V_50x50_Z_072.jpg,1024,1024
Small Bright Trough,293,626,67,52,WSe2-SL445_211119_-1.4V_50x50_Z_073.jpg,1024,1024
Small Dim Trough,110,136,67,70,WSe2-SL445_211119_-1.4V_50x50_Z_073.jpg,1024,1024
Small Bright Trough,360,238,67,64,WSe2-SL445_211119_-1.4V_50x50_Z_074.jpg,1024,1024
Small Dim Trough,232,131,67,63,WSe2-SL445_211119_-1.4V_50x50_Z_074.jpg,1024,1024
Large Bright Peak,1679,581,67,88,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_250x250_20_1_Z.jpg,2050,2050
Small Bright Trough,134,490,68,22,WSe2-SL445_211118_-1.4V_20x20_Z_015.jpg,512,512
Large Bright Peak,248,206,68,58,WSe2-SL445_211118_-1.4V_50x50_Z_009.jpg,1024,1024
Small Bright Trough,541,767,68,49,WSe2-SL445_211119_-1.4V_50x50_Z_039.jpg,1024,1024
Small Dim Trough,56,73,68,67,WSe2-SL445_211119_-1.4V_50x50_Z_039.jpg,1024,1024
Small Dim Trough,28,460,68,60,WSe2-SL445_211119_-1.4V_50x50_Z_040.jpg,1024,1024
Small Dim Trough,567,481,68,63,WSe2-SL445_211119_-1.4V_50x50_Z_057.jpg,1024,1024
Small Bright Trough,636,782,68,60,WSe2-SL445_211119_-1.4V_50x50_Z_058.jpg,1024,1024
Small Bright Trough,932,453,68,61,WSe2-SL445_211119_-1.4V_50x50_Z_061.jpg,1024,1024
Small Dim Trough,517,123,68,64,WSe2-SL445_211119_-1.4V_50x50_Z_061.jpg,1024,1024
Small Dim Trough,943,196,68,69,WSe2-SL445_211119_-1.4V_50x50_Z_061.jpg,1024,1024
Small Dim Trough,134,15,68,64,WSe2-SL445_211119_-1.4V_50x50_Z_062.jpg,1024,1024
Small Dim Trough,244,296,68,72,WSe2-SL445_211119_-1.4V_50x50_Z_062.jpg,1024,1024
Small Bright Trough,872,781,68,59,WSe2-SL445_211119_-1.4V_50x50_Z_066.jpg,1024,1024
Small Bright Trough,764,399,68,50,WSe2-SL445_211119_-1.4V_50x50_Z_066.jpg,1024,1024
Small Dim Trough,507,186,68,63,WSe2-SL445_211119_-1.4V_50x50_Z_066.jpg,1024,1024
Small Dim Trough,712,492,68,69,WSe2-SL445_211119_-1.4V_50x50_Z_066.jpg,1024,1024
Small Bright Trough,676,375,68,58,WSe2-SL445_211119_-1.4V_50x50_Z_068.jpg,1024,1024
Small Bright Trough,616,165,68,60,WSe2-SL445_211119_-1.4V_50x50_Z_070.jpg,1024,1024
Small Dim Trough,37,266,68,59,WSe2-SL445_211119_-1.4V_50x50_Z_071.jpg,1024,1024
Small Dim Trough,172,18,68,69,WSe2-SL445_211119_-1.4V_50x50_Z_072.jpg,1024,1024
Small Bright Trough,956,675,68,65,WSe2-SL445_211119_-1.4V_50x50_Z_074.jpg,1024,1024
Small Bright Trough,142,0,68,52,WSe2-SL445_211119_-1.4V_50x50_Z_074.jpg,1024,1024
Small Dim Peak,750,12,68,60,WSe2-SL445_211119_-1.4V_50x50_Z_074.jpg,1024,1024
Small Bright Trough,339,876,68,69,WSe2-SL445_211119_-1.4V_50x50_Z_075.jpg,1024,1024
Small Bright Trough,956,713,68,82,WSe2-SL445_211119_-1.4V_50x50_Z_075.jpg,1024,1024
Large Bright Peak,596,435,69,67,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Large Bright Peak,860,1285,69,67,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Large Bright Peak,791,1370,69,68,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,411,794,69,44,WSe2-SL445_211119_-1.4V_50x50_Z_039.jpg,1024,1024
Small Bright Trough,608,35,69,52,WSe2-SL445_211119_-1.4V_50x50_Z_039.jpg,1024,1024
Small Bright Trough,161,10,69,65,WSe2-SL445_211119_-1.4V_50x50_Z_039.jpg,1024,1024
Small Dim Trough,362,179,69,69,WSe2-SL445_211119_-1.4V_50x50_Z_039.jpg,1024,1024
Small Dim Peak,622,507,69,69,WSe2-SL445_211119_-1.4V_50x50_Z_039.jpg,1024,1024
Small Dim Trough,556,219,69,74,WSe2-SL445_211119_-1.4V_50x50_Z_040.jpg,1024,1024
Small Dim Trough,142,819,69,63,WSe2-SL445_211119_-1.4V_50x50_Z_040.jpg,1024,1024
Small Dim Peak,233,257,69,68,WSe2-SL445_211119_-1.4V_50x50_Z_060.jpg,1024,1024
Small Bright Trough,218,877,69,64,WSe2-SL445_211119_-1.4V_50x50_Z_061.jpg,1024,1024
Small Dim Trough,763,722,69,73,WSe2-SL445_211119_-1.4V_50x50_Z_061.jpg,1024,1024
Small Dim Peak,620,838,69,73,WSe2-SL445_211119_-1.4V_50x50_Z_061.jpg,1024,1024
Small Bright Trough,242,163,69,63,WSe2-SL445_211119_-1.4V_50x50_Z_064.jpg,1024,1024
Small Bright Trough,55,439,69,79,WSe2-SL445_211119_-1.4V_50x50_Z_065.jpg,1024,1024
Small Bright Trough,732,974,69,42,WSe2-SL445_211119_-1.4V_50x50_Z_065.jpg,1024,1024
Small Dim Trough,682,846,69,55,WSe2-SL445_211119_-1.4V_50x50_Z_065.jpg,1024,1024
Small Bright Trough,271,398,69,55,WSe2-SL445_211119_-1.4V_50x50_Z_067.jpg,1024,1024
Small Bright Trough,717,435,69,59,WSe2-SL445_211119_-1.4V_50x50_Z_067.jpg,1024,1024
Small Bright Trough,50,550,69,68,WSe2-SL445_211119_-1.4V_50x50_Z_068.jpg,1024,1024
Small Bright Trough,570,3,69,63,WSe2-SL445_211119_-1.4V_50x50_Z_068.jpg,1024,1024
Small Bright Trough,869,906,69,65,WSe2-SL445_211119_-1.4V_50x50_Z_069.jpg,1024,1024
Small Dim Trough,654,261,69,69,WSe2-SL445_211119_-1.4V_50x50_Z_070.jpg,1024,1024
Small Dim Peak,909,472,69,67,WSe2-SL445_211119_-1.4V_50x50_Z_070.jpg,1024,1024
Small Bright Trough,305,573,69,70,WSe2-SL445_211119_-1.4V_50x50_Z_071.jpg,1024,1024
Small Bright Trough,870,274,69,59,WSe2-SL445_211119_-1.4V_50x50_Z_072.jpg,1024,1024
Small Bright Trough,584,531,69,61,WSe2-SL445_211119_-1.4V_50x50_Z_072.jpg,1024,1024
Small Bright Trough,14,749,69,59,WSe2-SL445_211119_-1.4V_50x50_Z_072.jpg,1024,1024
Small Bright Trough,186,229,69,58,WSe2-SL445_211119_-1.4V_50x50_Z_072.jpg,1024,1024
Small Bright Trough,794,676,69,65,WSe2-SL445_211119_-1.4V_50x50_Z_073.jpg,1024,1024
Small Bright Trough,234,951,69,73,WSe2-SL445_211119_-1.4V_50x50_Z_074.jpg,1024,1024
Small Bright Trough,776,653,69,59,WSe2-SL445_211119_-1.4V_50x50_Z_074.jpg,1024,1024
Small Dim Peak,161,38,69,79,WSe2-SL445_211119_-1.4V_50x50_Z_074.jpg,1024,1024
Small Bright Trough,259,221,69,65,WSe2-SL445_211119_-1.4V_50x50_Z_075.jpg,1024,1024
Small Dim Trough,394,968,69,51,WSe2-SL445_211119_-1.4V_50x50_Z_075.jpg,1024,1024
Small Bright Trough,407,187,70,60,WSe2-SL445_211118_-1.4V_20x20_Z_014.jpg,512,512
Small Bright Trough,803,559,70,105,WSe2-SL445_211119_-1.4V_100x100_Z_034.jpg,1024,1024
Small Bright Trough,6,709,70,142,WSe2-SL445_211119_-1.4V_100x100_Z_035.jpg,1024,1024
Small Bright Trough,954,836,70,84,WSe2-SL445_211119_-1.4V_50x50_Z_039.jpg,1024,1024
Small Bright Trough,253,12,70,58,WSe2-SL445_211119_-1.4V_50x50_Z_039.jpg,1024,1024
Small Dim Trough,465,169,70,68,WSe2-SL445_211119_-1.4V_50x50_Z_040.jpg,1024,1024
Small Dim Trough,637,521,70,77,WSe2-SL445_211119_-1.4V_50x50_Z_040.jpg,1024,1024
Small Dim Trough,36,273,70,58,WSe2-SL445_211119_-1.4V_50x50_Z_040.jpg,1024,1024
Small Dim Trough,938,591,70,67,WSe2-SL445_211119_-1.4V_50x50_Z_062.jpg,1024,1024
Small Dim Peak,942,847,70,81,WSe2-SL445_211119_-1.4V_50x50_Z_062.jpg,1024,1024
Small Dim Trough,216,201,70,65,WSe2-SL445_211119_-1.4V_50x50_Z_065.jpg,1024,1024
Small Dim Trough,876,305,70,54,WSe2-SL445_211119_-1.4V_50x50_Z_065.jpg,1024,1024
Small Dim Peak,614,100,70,72,WSe2-SL445_211119_-1.4V_50x50_Z_065.jpg,1024,1024
Small Dim Trough,308,554,70,68,WSe2-SL445_211119_-1.4V_50x50_Z_066.jpg,1024,1024
Small Bright Trough,247,595,70,60,WSe2-SL445_211119_-1.4V_50x50_Z_068.jpg,1024,1024
Small Dim Trough,202,591,70,65,WSe2-SL445_211119_-1.4V_50x50_Z_069.jpg,1024,1024
Small Bright Trough,111,628,70,59,WSe2-SL445_211119_-1.4V_50x50_Z_072.jpg,1024,1024
Small Dim Trough,772,886,70,68,WSe2-SL445_211119_-1.4V_50x50_Z_074.jpg,1024,1024
Small Bright Trough,69,381,70,64,WSe2-SL445_211119_-1.4V_50x50_Z_074.jpg,1024,1024
Small Dim Trough,371,751,70,61,WSe2-SL445_211119_-1.4V_50x50_Z_074.jpg,1024,1024
Small Bright Trough,344,580,70,60,WSe2-SL445_211119_-1.4V_50x50_Z_075.jpg,1024,1024
Small Bright Trough,561,717,70,79,WSe2-SL445_211119_-1.4V_50x50_Z_075.jpg,1024,1024
Small Dim Peak,364,703,70,60,WSe2-SL445_211119_-1.4V_50x50_Z_075.jpg,1024,1024
Large Bright Trough,1240,388,71,75,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,371,257,71,62,WSe2-SL445_211118_-1.4V_20x20_Z_014.jpg,512,512
Large Bright Peak,1096,1710,71,75,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_250x250_20_1_Z.jpg,2050,2050
Large Bright Peak,49,1487,72,77,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Large Bright Peak,676,1216,72,56,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Large Bright Peak,829,1802,72,87,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,525,189,72,52,WSe2-SL445_211119_-1.4V_50x50_Z_039.jpg,1024,1024
Small Dim Trough,161,201,72,54,WSe2-SL445_211119_-1.4V_50x50_Z_058.jpg,1024,1024
Small Bright Trough,55,99,72,68,WSe2-SL445_211119_-1.4V_50x50_Z_062.jpg,1024,1024
Small Bright Trough,188,5,72,63,WSe2-SL445_211119_-1.4V_50x50_Z_063.jpg,1024,1024
Small Bright Trough,0,51,72,77,WSe2-SL445_211119_-1.4V_50x50_Z_065.jpg,1024,1024
Small Bright Trough,914,36,72,65,WSe2-SL445_211119_-1.4V_50x50_Z_065.jpg,1024,1024
Small Bright Trough,536,812,72,74,WSe2-SL445_211119_-1.4V_50x50_Z_065.jpg,1024,1024
Small Dim Trough,948,913,72,68,WSe2-SL445_211119_-1.4V_50x50_Z_065.jpg,1024,1024
Small Dim Peak,506,490,72,73,WSe2-SL445_211119_-1.4V_50x50_Z_065.jpg,1024,1024
Small Dim Peak,884,590,72,64,WSe2-SL445_211119_-1.4V_50x50_Z_065.jpg,1024,1024
Small Bright Trough,251,169,72,54,WSe2-SL445_211119_-1.4V_50x50_Z_067.jpg,1024,1024
Small Bright Trough,645,541,72,61,WSe2-SL445_211119_-1.4V_50x50_Z_067.jpg,1024,1024
Small Bright Trough,952,678,72,96,WSe2-SL445_211119_-1.4V_50x50_Z_070.jpg,1024,1024
Small Bright Trough,836,571,72,50,WSe2-SL445_211119_-1.4V_50x50_Z_071.jpg,1024,1024
Small Bright Trough,699,884,72,63,WSe2-SL445_211119_-1.4V_50x50_Z_071.jpg,1024,1024
Small Bright Trough,637,650,72,69,WSe2-SL445_211119_-1.4V_50x50_Z_071.jpg,1024,1024
Small Dim Trough,264,339,72,68,WSe2-SL445_211119_-1.4V_50x50_Z_072.jpg,1024,1024
Small Bright Trough,751,746,72,65,WSe2-SL445_211119_-1.4V_50x50_Z_073.jpg,1024,1024
Small Bright Trough,35,598,72,61,WSe2-SL445_211119_-1.4V_50x50_Z_073.jpg,1024,1024
Small Bright Trough,289,904,72,65,WSe2-SL445_211119_-1.4V_50x50_Z_073.jpg,1024,1024
Small Bright Trough,410,294,72,77,WSe2-SL445_211119_-1.4V_50x50_Z_075.jpg,1024,1024
Small Dim Trough,484,440,73,70,WSe2-SL445_211119_-1.4V_50x50_Z_039.jpg,1024,1024
Small Bright Trough,340,877,73,47,WSe2-SL445_211119_-1.4V_50x50_Z_039.jpg,1024,1024
Small Bright Trough,859,138,73,52,WSe2-SL445_211119_-1.4V_50x50_Z_040.jpg,1024,1024
Small Dim Peak,316,730,73,74,WSe2-SL445_211119_-1.4V_50x50_Z_040.jpg,1024,1024
Small Dim Trough,265,627,73,74,WSe2-SL445_211119_-1.4V_50x50_Z_057.jpg,1024,1024
Small Bright Trough,691,888,73,58,WSe2-SL445_211119_-1.4V_50x50_Z_059.jpg,1024,1024
Small Bright Trough,544,567,73,68,WSe2-SL445_211119_-1.4V_50x50_Z_061.jpg,1024,1024
Small Dim Trough,210,700,73,86,WSe2-SL445_211119_-1.4V_50x50_Z_062.jpg,1024,1024
Small Dim Peak,646,410,73,84,WSe2-SL445_211119_-1.4V_50x50_Z_062.jpg,1024,1024
Small Dim Peak,806,260,73,73,WSe2-SL445_211119_-1.4V_50x50_Z_063.jpg,1024,1024
Small Dim Trough,681,639,73,59,WSe2-SL445_211119_-1.4V_50x50_Z_065.jpg,1024,1024
Small Bright Trough,29,270,73,58,WSe2-SL445_211119_-1.4V_50x50_Z_066.jpg,1024,1024
Small Bright Trough,270,867,73,51,WSe2-SL445_211119_-1.4V_50x50_Z_069.jpg,1024,1024
Small Dim Peak,872,526,73,79,WSe2-SL445_211119_-1.4V_50x50_Z_070.jpg,1024,1024
Small Dim Peak,219,335,73,76,WSe2-SL445_211119_-1.4V_50x50_Z_071.jpg,1024,1024
Small Bright Trough,123,520,73,63,WSe2-SL445_211119_-1.4V_50x50_Z_071.jpg,1024,1024
Small Bright Trough,906,351,73,59,WSe2-SL445_211119_-1.4V_50x50_Z_072.jpg,1024,1024
Small Bright Trough,484,136,73,73,WSe2-SL445_211119_-1.4V_50x50_Z_072.jpg,1024,1024
Small Bright Trough,531,436,73,65,WSe2-SL445_211119_-1.4V_50x50_Z_073.jpg,1024,1024
Small Dim Trough,67,960,73,64,WSe2-SL445_211119_-1.4V_50x50_Z_074.jpg,1024,1024
Small Dim Peak,164,541,73,72,WSe2-SL445_211119_-1.4V_50x50_Z_074.jpg,1024,1024
Small Bright Trough,265,364,73,73,WSe2-SL445_211119_-1.4V_50x50_Z_075.jpg,1024,1024
Small Dim Trough,778,376,73,69,WSe2-SL445_211119_-1.4V_50x50_Z_075.jpg,1024,1024
Small Dim Peak,160,93,73,76,WSe2-SL445_211119_-1.4V_50x50_Z_075.jpg,1024,1024
Small Bright Trough,438,83,74,125,WSe2-SL445_211118_-1.4V_10x10_Z_020.jpg,512,512
Large Bright Peak,1574,366,74,77,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,1,900,74,77,WSe2-SL445_211119_-1.4V_50x50_Z_040.jpg,1024,1024
Small Bright Trough,93,765,74,68,WSe2-SL445_211119_-1.4V_50x50_Z_040.jpg,1024,1024
Small Bright Trough,653,666,74,50,WSe2-SL445_211119_-1.4V_50x50_Z_059.jpg,1024,1024
Small Bright Trough,232,396,74,59,WSe2-SL445_211119_-1.4V_50x50_Z_060.jpg,1024,1024
Small Bright Trough,116,223,74,76,WSe2-SL445_211119_-1.4V_50x50_Z_061.jpg,1024,1024
Small Dim Trough,151,396,74,81,WSe2-SL445_211119_-1.4V_50x50_Z_062.jpg,1024,1024
Small Dim Peak,378,168,74,76,WSe2-SL445_211119_-1.4V_50x50_Z_062.jpg,1024,1024
Small Bright Trough,625,804,74,67,WSe2-SL445_211119_-1.4V_50x50_Z_063.jpg,1024,1024
Small Bright Trough,698,88,74,65,WSe2-SL445_211119_-1.4V_50x50_Z_063.jpg,1024,1024
Small Bright Trough,417,26,74,70,WSe2-SL445_211119_-1.4V_50x50_Z_063.jpg,1024,1024
Small Bright Trough,736,280,74,65,WSe2-SL445_211119_-1.4V_50x50_Z_064.jpg,1024,1024
Small Dim Trough,594,0,74,46,WSe2-SL445_211119_-1.4V_50x50_Z_064.jpg,1024,1024
Small Bright Trough,828,692,74,60,WSe2-SL445_211119_-1.4V_50x50_Z_065.jpg,1024,1024
Small Dim Trough,37,294,74,73,WSe2-SL445_211119_-1.4V_50x50_Z_065.jpg,1024,1024
Small Bright Trough,454,321,74,64,WSe2-SL445_211119_-1.4V_50x50_Z_067.jpg,1024,1024
Small Bright Trough,662,649,74,72,WSe2-SL445_211119_-1.4V_50x50_Z_067.jpg,1024,1024
Small Bright Trough,488,886,74,69,WSe2-SL445_211119_-1.4V_50x50_Z_067.jpg,1024,1024
Small Dim Peak,872,15,74,63,WSe2-SL445_211119_-1.4V_50x50_Z_068.jpg,1024,1024
Small Dim Trough,708,214,74,67,WSe2-SL445_211119_-1.4V_50x50_Z_069.jpg,1024,1024
Small Dim Trough,945,412,74,67,WSe2-SL445_211119_-1.4V_50x50_Z_070.jpg,1024,1024
Small Dim Trough,417,268,74,64,WSe2-SL445_211119_-1.4V_50x50_Z_070.jpg,1024,1024
Small Bright Trough,146,265,74,67,WSe2-SL445_211119_-1.4V_50x50_Z_071.jpg,1024,1024
Small Bright Trough,246,854,74,81,WSe2-SL445_211119_-1.4V_50x50_Z_071.jpg,1024,1024
Small Dim Trough,783,842,74,64,WSe2-SL445_211119_-1.4V_50x50_Z_073.jpg,1024,1024
Small Bright Trough,593,113,74,60,WSe2-SL445_211119_-1.4V_50x50_Z_074.jpg,1024,1024
Small Dim Trough,228,67,74,56,WSe2-SL445_211119_-1.4V_50x50_Z_074.jpg,1024,1024
Small Bright Trough,10,260,74,65,WSe2-SL445_211119_-1.4V_50x50_Z_075.jpg,1024,1024
Small Bright Trough,618,919,74,76,WSe2-SL445_211119_-1.4V_50x50_Z_075.jpg,1024,1024
Small Dim Trough,749,33,74,63,WSe2-SL445_211119_-1.4V_50x50_Z_075.jpg,1024,1024
Small Dim Peak,708,392,74,79,WSe2-SL445_211119_-1.4V_50x50_Z_075.jpg,1024,1024
Large Bright Peak,1604,923,75,92,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_250x250_20_1_Z.jpg,2050,2050
Large Bright Peak,688,1606,75,75,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_250x250_20_1_Z.jpg,2050,2050
Large Bright Peak,233,1398,75,33,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_250x250_20_1_Z.jpg,2050,2050
Large Bright Peak,29,335,75,63,WSe2_1 to 100 ratio_SL300_No Wool_200901_1V_250x250_20_1_Z.jpg,2050,2050
Small Bright Trough,648,753,76,155,WSe2-SL445_211119_-1.4V_100x100_Z_036.jpg,1024,1024
Small Bright Trough,429,908,76,51,WSe2-SL445_211119_-1.4V_50x50_Z_039.jpg,1024,1024
Small Bright Peak,148,399,76,59,WSe2-SL445_211119_-1.4V_50x50_Z_040.jpg,1024,1024
Small Bright Trough,924,797,76,56,WSe2-SL445_211119_-1.4V_50x50_Z_058.jpg,1024,1024
Small Dim Trough,813,69,76,74,WSe2-SL445_211119_-1.4V_50x50_Z_061.jpg,1024,1024
Small Dim Trough,788,714,76,72,WSe2-SL445_211119_-1.4V_50x50_Z_064.jpg,1024,1024
Small Dim Trough,801,854,76,61,WSe2-SL445_211119_-1.4V_50x50_Z_065.jpg,1024,1024
Small Bright Trough,204,758,76,84,WSe2-SL445_211119_-1.4V_50x50_Z_066.jpg,1024,1024
Small Bright Trough,490,348,76,52,WSe2-SL445_211119_-1.4V_50x50_Z_068.jpg,1024,1024
Small Dim Peak,645,381,76,68,WSe2-SL445_211119_-1.4V_50x50_Z_070.jpg,1024,1024
Small Bright Trough,61,276,76,61,WSe2-SL445_211119_-1.4V_50x50_Z_072.jpg,1024,1024
Small Bright Trough,845,561,76,68,WSe2-SL445_211119_-1.4V_50x50_Z_072.jpg,1024,1024
Small Bright Trough,422,714,76,70,WSe2-SL445_211119_-1.4V_50x50_Z_072.jpg,1024,1024
Small Bright Trough,489,431,76,63,WSe2-SL445_211119_-1.4V_50x50_Z_074.jpg,1024,1024
Small Dim Trough,457,890,76,83,WSe2-SL445_211119_-1.4V_50x50_Z_074.jpg,1024,1024
Small Bright Trough,352,650,76,63,WSe2-SL445_211119_-1.4V_50x50_Z_075.jpg,1024,1024
Small Dim Peak,357,461,76,77,WSe2-SL445_211119_-1.4V_50x50_Z_075.jpg,1024,1024
Large Bright Peak,1900,284,77,64,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Large Bright Peak,764,685,77,102,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Dim Trough,481,105,77,54,WSe2-SL445_211119_-1.4V_50x50_Z_039.jpg,1024,1024
Small Bright Trough,472,367,77,61,WSe2-SL445_211119_-1.4V_50x50_Z_040.jpg,1024,1024
Small Bright Trough,412,966,77,58,WSe2-SL445_211119_-1.4V_50x50_Z_040.jpg,1024,1024
Small Bright Trough,726,797,77,72,WSe2-SL445_211119_-1.4V_50x50_Z_040.jpg,1024,1024
Small Dim Trough,947,548,77,74,WSe2-SL445_211119_-1.4V_50x50_Z_057.jpg,1024,1024
Small Bright Trough,774,364,77,69,WSe2-SL445_211119_-1.4V_50x50_Z_061.jpg,1024,1024
Small Dim Trough,641,659,77,93,WSe2-SL445_211119_-1.4V_50x50_Z_061.jpg,1024,1024
Small Dim Trough,40,105,77,74,WSe2-SL445_211119_-1.4V_50x50_Z_061.jpg,1024,1024
Small Dim Peak,728,636,77,97,WSe2-SL445_211119_-1.4V_50x50_Z_061.jpg,1024,1024
Small Bright Trough,554,472,77,82,WSe2-SL445_211119_-1.4V_50x50_Z_062.jpg,1024,1024
Small Dim Trough,454,417,77,82,WSe2-SL445_211119_-1.4V_50x50_Z_062.jpg,1024,1024
Small Dim Trough,81,380,77,81,WSe2-SL445_211119_-1.4V_50x50_Z_063.jpg,1024,1024
Small Dim Trough,721,366,77,60,WSe2-SL445_211119_-1.4V_50x50_Z_065.jpg,1024,1024
Small Dim Trough,570,589,77,90,WSe2-SL445_211119_-1.4V_50x50_Z_067.jpg,1024,1024
Small Bright Trough,307,338,77,73,WSe2-SL445_211119_-1.4V_50x50_Z_069.jpg,1024,1024
Small Bright Trough,522,100,22,18,WSe2-SL445_211118_-1.4V_100x100_Z_031.jpg,1024,1024
Large Bright Peak,0,141,78,108,WSe2-SL445_211118_-2.0V_10x10_Z_007.jpg,512,512
Small Dim Trough,47,552,78,58,WSe2-SL445_211119_-1.4V_50x50_Z_039.jpg,1024,1024
Small Dim Peak,198,122,78,74,WSe2-SL445_211119_-1.4V_50x50_Z_039.jpg,1024,1024
Small Dim Peak,225,913,78,46,WSe2-SL445_211119_-1.4V_50x50_Z_039.jpg,1024,1024
Small Bright Trough,106,9,78,84,WSe2-SL445_211119_-1.4V_50x50_Z_040.jpg,1024,1024
Small Bright Trough,283,915,78,69,WSe2-SL445_211119_-1.4V_50x50_Z_040.jpg,1024,1024
Small Bright Trough,646,893,78,63,WSe2-SL445_211119_-1.4V_50x50_Z_040.jpg,1024,1024
Small Dim Peak,913,389,78,65,WSe2-SL445_211119_-1.4V_50x50_Z_061.jpg,1024,1024
Small Bright Trough,264,0,78,20,WSe2-SL445_211119_-1.4V_50x50_Z_061.jpg,1024,1024
Small Bright Trough,764,390,78,68,WSe2-SL445_211119_-1.4V_50x50_Z_062.jpg,1024,1024
Small Dim Trough,543,498,78,64,WSe2-SL445_211119_-1.4V_50x50_Z_066.jpg,1024,1024
Small Dim Trough,872,225,78,82,WSe2-SL445_211119_-1.4V_50x50_Z_067.jpg,1024,1024
Small Bright Trough,776,251,78,69,WSe2-SL445_211119_-1.4V_50x50_Z_068.jpg,1024,1024
Small Bright Trough,864,334,78,58,WSe2-SL445_211119_-1.4V_50x50_Z_069.jpg,1024,1024
Small Bright Trough,29,637,78,67,WSe2-SL445_211119_-1.4V_50x50_Z_069.jpg,1024,1024
Small Bright Trough,1,311,78,64,WSe2-SL445_211119_-1.4V_50x50_Z_070.jpg,1024,1024
Small Bright Trough,539,860,78,67,WSe2-SL445_211119_-1.4V_50x50_Z_071.jpg,1024,1024
Small Bright Trough,575,84,78,81,WSe2-SL445_211119_-1.4V_50x50_Z_072.jpg,1024,1024
Small Bright Trough,927,687,78,70,WSe2-SL445_211119_-1.4V_50x50_Z_072.jpg,1024,1024
Small Bright Trough,212,749,78,65,WSe2-SL445_211119_-1.4V_50x50_Z_072.jpg,1024,1024
Small Dim Peak,781,14,78,61,WSe2-SL445_211119_-1.4V_50x50_Z_073.jpg,1024,1024
Small Bright Trough,937,375,78,61,WSe2-SL445_211119_-1.4V_50x50_Z_074.jpg,1024,1024
Small Dim Peak,931,172,78,76,WSe2-SL445_211119_-1.4V_50x50_Z_075.jpg,1024,1024
